,JOB_TITLE,JOB_CODE,JOB_GROUP,SERVICE_GROUP
807,"PAYROLL DIRECTOR, SAN FRANCISCO UNIFIED SCHOOL DISTRICT",1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
808,PAYROLL MANAGER,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
808,PERSONNEL PAYROLL REPRESENTATIVE,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
808,PERSONNEL/PAYROLL REPRES,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
809,PAYROLL SUPERVISOR,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
810,PERFORMANCE ANALYST I,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
811,PERFORMANCE ANALYST II,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
812,"PERFORMANCE ANALYST III,PROJECT MANAGER""",1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
812,PERF ANALYST III PROJECT MGR,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
812,PERFORMANCE ANALYST III - PROJECT MANAGER,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
813,PERFORMING ARTS CENTER AIDE,9900,Federal Programs,TRANSPORTATION
813,"PERFORMING ARTS SCHOOL DIRECTOR, SFUSD",9900,Federal Programs,TRANSPORTATION
814,PERMIT AND CITATION CLERK,9500,MTA Operations,TRANSPORTATION
814,PRPL PERMIT AND CITATION CLERK,9500,MTA Operations,TRANSPORTATION
815,PERMIT TECHNICIAN I,6300,Construction Inspection,INSPECTION
816,PERMIT TECHNICIAN II,6300,Construction Inspection,INSPECTION
817,PERMIT TECHNICIAN III,6300,Construction Inspection,INSPECTION
818,PERSONAL PROPERTY AUDITOR,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
819,PERSONNEL ANALYST,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
820,PERSONNEL CLERK,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
821,PERSONNEL TECHNICIAN,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
822,PERSONNEL TECHNICIAN TRAINEE,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
823,PERSONNEL TRAINEE,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
824,PHARMACIST,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
825,PHARMACY HELPER,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
826,PHARMACY TECHNICIAN,2400,Laboratory,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
827,PHOTOGRAPHER,1700,Office and Photographic Machine,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
828,PHYSICAL THERAPIST,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
829,PHYSICAL THERAPIST,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
830,PHYSICAL THERAPIST ASSISTANT,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
830,PHYSICAL THERAPY AIDE,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
831,"PHYSICIAN ADMINISTRATOR, DEPARTMENT OF PUBLIC HEALTH",1100,Administrative and Management,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
832,PHYSICIAN ASSISTANT,2200,Medical and Dental,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
833,PHYSICIAN SPECIALIST,2200,Medical and Dental,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
834,PIANIST,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
835,PIANO TUNER,7300,Journeyman Trade,LABOR AND TRADES
836,PILE WORKER,9300,Port Commission,TRANSPORTATION
837,PILEDRIVER ENGINE OPERATOR,9300,Port Commission,TRANSPORTATION
838,PILEDRIVER SUPERVISOR I,9300,Port Commission,TRANSPORTATION
839,PILOT OF FIRE BOATS,100,Fire Fighter,"FIRE, POLICE"
840,PIPE WELDER,7300,Journeyman Trade,LABOR AND TRADES
841,"PLAN CHECKER,ARCHITECTURAL""",6200,Public Safety Inspection,INSPECTION
842,PLANNER 3-ENVIRONMENTAL REVIEW,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
843,PLANNER 4,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
844,PLANNER 4-ENVIRONMENTAL REVIEW,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
845,PLANNER 5,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
842,PLANNER I,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
843,PLANNER II,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
844,PLANNER III,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
845,PLANNER III-ENVIRONMENTAL REVIEW,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
846,PLANNER IV,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
847,PLANNER IV-ENVIRONMENTAL REVIEW,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
848,PLANNER TECHNICIAN,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
849,PLANNER V,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
850,PLASTERER,7300,Journeyman Trade,LABOR AND TRADES
851,PLUMBER,7300,Journeyman Trade,LABOR AND TRADES
852,PLUMBER SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
853,PLUMBER SUPERVISOR II,7200,Supervisory,LABOR AND TRADES
854,PLUMBING INSPECTOR,6200,Public Safety Inspection,INSPECTION
855,POLICE CADET,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
856,POLICE OFFICER,0,Police Officer,"FIRE, POLICE"
856,POLICE OFFICER I,0,Police Officer,"FIRE, POLICE"
856,POLICE OFFICER II,0,Police Officer,"FIRE, POLICE"
856,POLICE OFFICER III,0,Police Officer,"FIRE, POLICE"
856,POLICE OFFICER III,0,Police Officer,"FIRE, POLICE"
857,POOL LIFEGUARD,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
858,PORT DIRECTOR,9300,Port Commission,TRANSPORTATION
859,PORTER,2700,Housekeeping and Laundry,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
860,PORTER ASSISTANT SUPERVISOR,2700,Housekeeping and Laundry,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
861,PORTER SUPERVISOR I,2700,Housekeeping and Laundry,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
862,POWER GENERATION SUPERVISOR,7400,Skilled Labor,LABOR AND TRADES
863,POWER GENERATION TECHNICIAN I,7400,Skilled Labor,LABOR AND TRADES
864,POWER GENERATION TECHNICIAN II,7400,Skilled Labor,LABOR AND TRADES
865,POWER HOUSE ELECTRICIAN SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
866,POWER HOUSE OPERATOR,7300,Journeyman Trade,LABOR AND TRADES
867,POWER PLANT SUPERVISOR I,7200,Supervisory,LABOR AND TRADES
868,POWERHOUSE ELECTRICIAN SUPERVISOR II,7200,Supervisory,LABOR AND TRADES
870,PR ADMINISTRATIVE ANALYST,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
869,PRINCIPAL ACCOUNT CLERK,1600,"Payroll, Billing and Accounting","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
869,PRINCIPAL ACCOUNTANT,1600,"Payroll, Billing and Accounting","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
870,PRNPL ADMIN ANALYST II,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
870,ADMIN ANALYST 3,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
870,PRINCIPAL ADMINISTRATIVE ANALYST,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
871,PRINCIPAL ADMINISTRATIVE ANALYST II,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
870,PRINCIPAL MANAGEMENT ANALYST,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
871,PRINCIPAL MGMT ANALYST,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
871,PRINCIPAL ADMINISTRATIVE ANAYLST II,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
872,PRINCIPAL CLERK,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
873,PRINCIPAL CUSTOMER SERVICE CLERK,0,OTHERS,OTHERS
874,PRINCIPAL DISEASE CONTROL INVESTIGATOR,2800,Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
875,"PRINCIPAL DISTRICT ATTORNEYS INVESTIGATOR, SPECIAL UNIT",8100,Legal and Court,LEGAL PROTECTION AND DETENTION
875,PRINCIPAL DISTRICT ATTORNEY'S INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
875,"PRDAINVEST,SPECUNIT (SFERS)",8100,Legal and Court,LEGAL PROTECTION AND DETENTION
875,"PR DISTATTY INVSTGTOR,SPECUNIT",8100,Legal and Court,LEGAL PROTECTION AND DETENTION
876,PRINCIPAL ENVIRONMENTAL HEALTH INSPECTOR,6100,Health and Sanitation Inspection,INSPECTION
876,PR ENVIRONMENTAL HLTH INSP,6100,Health and Sanitation Inspection,INSPECTION
877,PRINCIPAL ENVIRONMENTAL SPECIALIST,5600,Energy and Environment,ENGINEERING AND PUBLIC WORKS
877,PRINCIPAL ENVIRON SPECIALIST,5600,Energy and Environment,ENGINEERING AND PUBLIC WORKS
878,PRINCIPAL FARE COLLECTIONS RECEIVER,9100,Street Transit,TRANSPORTATION
878,PR FARE COLLECTIONS RECEIVER,9100,Street Transit,TRANSPORTATION
879,"PRINCIPAL INVESTIGATOR, TAX COLLECTOR",4300,Revenue,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
879,"PR INVESTIGATOR, TAX COLLECTOR",4300,Revenue,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
880,PRINCIPAL MUSEUM PREPARATOR,3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
881,PRINCIPAL PARTS STOREKEEPER,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
882,PRINCIPAL PAYROLL AND PERSONNEL CLERK,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
882,PR PAYROLL & PERSONNEL CLERK,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
883,PRINCIPAL PERMIT AND CITATION CLERK,9500,MTA Operations,TRANSPORTATION
884,PRINCIPAL PERSONAL PROPERTY AUDITOR,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
884,PR PERSONAL PROPERTY AUDITOR,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
885,PRINCIPAL PERSONNEL ANALYST,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
886,PRINCIPAL REAL PROPERTY APPRAISER,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
886,PR REAL PROPERTY APPRAISER,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
887,PRINCIPAL REAL PROPERTY OFFICER,4100,Property Administration,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
887,PRINCIPAL REAL PROPERTY OFC,4100,Property Administration,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
888,PRINCIPAL RECREATION SUPERVISOR,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
888,PRINCIPAL RECREATION SPRV,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
889,PRINCIPAL WATER SERVICES CLERK,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
890,"PRINCIPLE DISTRICT ATTORNEY INVESTIGATOR, SPECIAL UNIT (SFERS)",8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
891,PROBATE EXAMINER,8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
891,PROBATION ASSISTANT,8500,Correction and Detention,LEGAL PROTECTION AND DETENTION
892,PROGRAM MANAGER KALW,3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
893,"PROGRAM MANAGER, BUSINESS AND ECONOMIC DEVELOPMENT",1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
894,"PROGRAM MANAGER, KALW RADIO STATION",3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
895,PROGRAM SPECIALIST,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
896,PROGRAM SPECIALIST SUPERVISOR,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
897,PROGRAM SUPPORT ANALYST,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
898,PROJECT MANAGER I,5500,Project Manager,ENGINEERING AND PUBLIC WORKS
899,PROJECT MANAGER II,5500,Project Manager,ENGINEERING AND PUBLIC WORKS
900,PROJECT MANAGER III,5500,Project Manager,ENGINEERING AND PUBLIC WORKS
901,PROJECT MANAGER IV,5500,Project Manager,ENGINEERING AND PUBLIC WORKS
901,PROJECT MANAGER 4,5500,Project Manager,ENGINEERING AND PUBLIC WORKS
902,"PROPERTY MANAGER, PORT",9300,Port Commission,TRANSPORTATION
903,PROTECTIVE SERVICES SUPERVISOR,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
904,PROTECTIVE SERVICES WORKER,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
920,PS AIDE TO PROF,9900,Federal Programs,TRANSPORTATION
746,SENIOR PSYCHIATRIC SOCIAL WORKER,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
746,SR PSYCHIATRIC SOCIAL WORKER,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
746,PSYCHIATRIC SOCIAL WORKER,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
905,PSYCHIATRIC TECHNICIAN,2300,Nursing,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
920,PUBL SVC AIDE-ASST TO PROF,9900,Federal Programs,TRANSPORTATION
906,PUBLIC DEFENDER,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
907,PUBLIC DEFENDERS INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
907,PUBLIC DEFENDER'S INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
907,SENIOR PUBLIC DEFENDER'S INVESTIGATOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
907,SR PUBLIC DEFENDERS INVSTGTOR,8100,Legal and Court,LEGAL PROTECTION AND DETENTION
908,PUBLIC HEALTH NURSE,2800,Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
908,PUBLIC HEALTH TEAM LEADER,2800,Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
909,PUBLIC INFORMATION OFFICER,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
910,PUBLIC RELATIONS ASSISTANT,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
911,"PUBLIC RELATIONS COORDINATOR, SFUSD",9900,Federal Programs,TRANSPORTATION
912,PUBLIC RELATIONS MANAGER,9200,Airport Operation,TRANSPORTATION
912,PUBLIC RELATIONS MGR,9200,Airport Operation,TRANSPORTATION
913,PUBLIC RELATIONS OFFICER,1300,Publicity and Public Relations,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL "
914,PUBLIC SAFETY COMMUNICATIONS COORDINATOR,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
914,PUB SAFETY COMMUNICATION COORD,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
915,PUBLIC SAFETY COMMUNICATIONS DISPATCHER,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
916,PUBLIC SAFETY COMMUNICATIONS SUPERVISOR,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
917,PUBLIC SAFETY COMMUNICATIONS TECHNICIAN,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
916,PUBLIC SAFETY COMM TECH,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
917,PUBLIC SAFETYCOMM SUPV,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
915,PUBLIC SAFETYCOMM DISP,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
798,PUBLIC SERVICE AIDE,9100,Street Transit,TRANSPORTATION
919,PUBLIC SERVICE AIDE-ADMIN,9900,Federal Programs,TRANSPORTATION
920,PUBLIC SERVICE AIDE-ADMINISTRATIVE,9900,Federal Programs,TRANSPORTATION
918,PUBLIC SERVICE AIDE-ASSISTANT TO PROFESSIONALS,9900,Federal Programs,TRANSPORTATION
919,PUBLIC SERVICE AIDE-HEALTH SERVICES,9900,Federal Programs,TRANSPORTATION
920,PUBLIC SERVICE AIDE-TECHNICAL,9900,Federal Programs,TRANSPORTATION
919,PUBLIC SERVICE AIDE-ASSOCIATE TO PROFESSIONALS,9900,Federal Programs,TRANSPORTATION
920,PUBLIC SERVICE AIDE-SPECIAL PROGRAMS,9900,Federal Programs,TRANSPORTATION
918,"PUBLIC SERVICE AIDE,ADMINISTRATION",9900,Federal Programs,TRANSPORTATION
919,"PUBLIC SERVICE AIDE,ASSISTANT TO PROFESSIONALS",9900,Federal Programs,TRANSPORTATION
920,"PUBLIC SERVICE AIDE,ASSOCIATE TO PROFESSIONALS",9900,Federal Programs,TRANSPORTATION
921,PS AIDE HEALTH SERVICES,9900,Federal Programs,TRANSPORTATION
921,"PUBLIC SERVICE AIDE,HEALTH SERVICES",9900,Federal Programs,TRANSPORTATION
922,"PUBLIC SERVICE AIDE,PUBLIC WORKS""",9900,Federal Programs,TRANSPORTATION
923,"PUBLIC SERVICE AIDE,TECHNICAL""",9900,Federal Programs,TRANSPORTATION
924,PUBLIC SERVICE TRAINEE,9900,Federal Programs,TRANSPORTATION
922,PUBLIC SVC AIDE-PUBLIC WORKS,9900,Federal Programs,TRANSPORTATION
925,PURCHASER,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
926,"RADIO ANNOUNCER,OPERATOR""",3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
927,"REAL ESTATE DEVELOPMENT MANAGER, SFMTA",9100,Street Transit,TRANSPORTATION
927,"REAL ESTATE DEVT. MGR, SFMTA",9100,Street Transit,TRANSPORTATION
928,REAL PROPERTY APPRAISER,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
929,REAL PROPERTY APPRAISER TRAINEE,4200,Appraisal and Taxation,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
930,REAL PROPERTY OFFICER,4100,Property Administration,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
930,REAL PROPERTY MANAGER,4100,Property Administration,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
931,RECREATION COORDINATOR,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
932,RECREATION DIRECTOR,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
933,RECREATION FACILITY ASSISTANT,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
934,RECREATION LEADER,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
935,RECREATION SPECIALIST,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
936,RECREATION SUPERVISOR,3200,Recreation,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
937,RECRUITER,1200,Personnel,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
938,REGISTERED NURSE,2300,Nursing,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
939,REGULATORY SPECIALIST,5600,Energy and Environment,ENGINEERING AND PUBLIC WORKS
940,REHABILITATION COUNSELOR,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
941,REHABILITATION SERVICES COORDINATOR,8400,Probation and Parole,LEGAL PROTECTION AND DETENTION
941,REHABILITATION SVCS COORD,8400,Probation and Parole,LEGAL PROTECTION AND DETENTION
942,RENT BOARD SUPERVISOR,2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
942,"ASSISTANT RENTAL MANAGER, PORT",2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
943,"REP, COMM STATUS OF WOMEN",2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
944,"REP, HUMAN RIGHTS COMM",2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
943,"REPRESENTATIVE, COMMISSION ON THE STATUS OF WOMEN",2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
944,"REPRESENTATIVE, HUMAN RIGHTS COMMISSION",2900,Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
945,RESEARCH ASSISTANT,1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
945,"RESEARCH ASST, SUPERIOR COURT",1800,"Budget, Administrative and Statistical Analysis","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
946,RESEARCH PSYCHOLOGIST,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
947,RESPIRATORY CARE PRACTITIONER,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
948,RESPIRATORY CARE PRACTITIONER II,2500,Therapy and Auxiliary 2800 Public Health,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
949,RIGGER,7300,Journeyman Trade,LABOR AND TRADES
950,ROOFER,9300,Port Commission,TRANSPORTATION
951,ROOFER SUPERVISOR I,9300,Port Commission,TRANSPORTATION
952,SAFETY ANALYST,6100,Health and Sanitation Inspection,INSPECTION
953,SAFETY OFFICER,5100,Administrative,ENGINEERING AND PUBLIC WORKS 
954,SCH CUST. SERV. SUPR.I,2700,Housekeeping and Laundry,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
955,SCHOOL ARCHITECTURAL COORDINATOR,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
956,SCHOOL CROSSING GUARD,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
957,SCHOOL CUSTODIAN SUPERVISOR I,2700,Housekeeping and Laundry,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
958,SCHOOL FACILITIES PLANNER,5200,Professional Engineering,ENGINEERING AND PUBLIC WORKS
959,SCHOOL FOOD SERVICE AREA SUPERVISOR,2600,Dietary and Food 2900 Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
960,SCHOOL LUNCHROOM HELPER,2600,Dietary and Food 2900 Social Services,"HEALTH, WELFARE, DIETARY AND HOUSEKEEPING"
961,SCHOOL SECURITY AIDE,3500,Cultural,"RECREATION, PARK, AGRICULTURAL AND CULTURAL"
962,SCHOOL TRANSPORTATION SCHEDULER,9100,Street Transit,TRANSPORTATION
963,SCHOOL TRANSPORTATION SUPERVISOR,9100,Street Transit,TRANSPORTATION
964,SCHOOLS WAREHOUSE SUPERVISOR,1900,Purchasing and Storekeeping,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
965,SECRETARY I,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
966,SECRETARY II,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
966,SECRETARY II,1400,"Clerical, Typing and Stenographic","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
967,SECRETARY TO THE PRESIDING JUDGE,1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
968,"SECRETARY, COMM ON THE ENVIRON",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
969,"SECRETARY, COMMISSION ON THE ENVIRONMENT",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
967,"SECRETARY,JUVENILE PROBATION COMMISSION",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
967,"SCTRY, BLDG INSPECTION COMM",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
968,"SCTRY, HUMAN SVCS. COMMISSION",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
969,"SCTRY, JUV PROBATION COMM",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
967,"SECRETARY, BUILDING INSPECTION COMMISSION",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
968,"SECRETARY, HEALTH COMMISSION",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
969,"SECRETARY, HUMAN SERVICES COMMISSION",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
970,"SECRETARY, JUVENILE PROBATION COMMISSION",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
971,"SECRETARY, LIBRARY COMMISSION",1500,Administrative Secretarial,"ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
972,SECURITY ANALYST,4300,Revenue,"PROPERTY APPRAISAL, TAXATION AND REVENUE"
973,SECURITY CHIEF,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
974,SECURITY GUARD,8200,Protection and Apprehension,LEGAL PROTECTION AND DETENTION
975,SENIOR ACCOUNT CLERK,1600,"Payroll, Billing and Accounting","ADMINISTRATIVE, PERSONNEL, FISCAL AND CLERICAL"
